OrderID,CustID,ProdID,Quantity,Gender,Age,Region,Price,OrderAmount,AgeGroup,PriceCategory,OrderDate,OrderDW,OrderTime,Year,Season,OrderTimeGroup
703,10837,179,5,1,24,5,41300,206500,20s,High-Price,2020-04-07 21:25:15,Wednesday,21:25:15,2020,Spring,PrimeTime
704,10422,224,8,1,38,5,25700,205600,30s,Medium-Price,2020-04-13 20:27:15,Saturday,20:27:15,2020,Spring,PrimeTime
705,10904,160,8,0,28,4,39400,315200,20s,High-Price,2020-06-08 22:44:24,Friday,22:44:24,2020,Summer,PrimeTime
706,10580,160,7,0,29,9,39400,275800,20s,High-Price,2020-05-21 21:21:10,Monday,21:21:10,2020,Spring,PrimeTime
707,10055,152,3,0,55,6,38700,116100,50s,High-Price,2020-05-22 21:47:41,Sunday,21:47:41,2020,Spring,PrimeTime
708,10022,160,17,0,21,5,39400,669800,20s,High-Price,2020-04-03 20:18:03,Thursday,20:18:03,2020,Spring,PrimeTime
709,10150,244,13,1,26,4,22800,296400,20s,Medium-Price,2020-05-05 22:35:35,Friday,22:35:35,2020,Spring,PrimeTime
710,10314,138,10,0,24,6,40000,400000,20s,High-Price,2020-04-19 22:16:29,Monday,22:16:29,2020,Spring,PrimeTime
711,10987,127,1,1,48,5,41000,41000,40s,High-Price,2020-06-14 23:58:05,Friday,23:58:05,2020,Summer,PrimeTime
712,10323,105,4,0,22,6,42200,168800,20s,High-Price,2020-04-23 14:18:58,Thursday,14:18:58,2020,Spring,DayTime
713,10733,154,3,0,22,6,40300,120900,20s,High-Price,2020-05-26 20:51:42,Tuesday,20:51:42,2020,Spring,PrimeTime
714,10816,286,11,1,34,6,29500,324500,30s,Medium-Price,2020-06-01 20:59:00,Tuesday,20:59:00,2020,Summer,PrimeTime
715,10033,154,3,0,25,3,40300,120900,20s,High-Price,2020-04-19 21:41:33,Tuesday,21:41:33,2020,Spring,PrimeTime
716,10230,200,8,1,65,4,21100,168800,60s+,Medium-Price,2020-05-21 23:21:54,Monday,23:21:54,2020,Spring,PrimeTime
717,10674,179,3,0,42,5,41300,123900,40s,High-Price,2020-06-21 21:58:24,Tuesday,21:58:24,2020,Summer,PrimeTime
718,10228,352,4,0,18,5,14800,59200,10s,Low-Price,2020-05-15 20:48:16,Sunday,20:48:16,2020,Spring,PrimeTime
719,10955,162,7,0,31,5,40200,281400,30s,High-Price,2020-05-05 23:54:05,Monday,23:54:05,2020,Spring,PrimeTime
720,10929,160,19,0,31,5,39400,748600,30s,High-Price,2020-04-28 18:43:40,Tuesday,18:43:40,2020,Spring,DayTime
721,10616,260,22,1,25,5,29300,644600,20s,Medium-Price,2020-04-18 20:00:39,Saturday,20:00:39,2020,Spring,PrimeTime
722,10146,244,6,1,32,4,22800,136800,30s,Medium-Price,2020-06-16 21:07:14,Thursday,21:07:14,2020,Summer,PrimeTime
723,10906,244,9,1,40,6,22800,205200,30s,Medium-Price,2020-04-05 21:55:00,Sunday,21:55:00,2020,Spring,PrimeTime
724,10612,198,15,0,30,6,42600,639000,20s,High-Price,2020-05-30 23:52:44,Friday,23:52:44,2020,Spring,PrimeTime
725,10941,152,6,0,22,7,38700,232200,20s,High-Price,2020-04-01 21:23:02,Friday,21:23:02,2020,Spring,PrimeTime
726,10599,186,2,0,26,5,41200,82400,20s,High-Price,2020-06-03 23:02:06,Sunday,23:02:06,2020,Summer,PrimeTime
727,10262,260,7,1,29,5,29300,205100,20s,Medium-Price,2020-05-23 23:59:09,Saturday,23:59:09,2020,Spring,PrimeTime
728,10983,108,5,0,20,5,40100,200500,10s,High-Price,2020-05-03 23:40:01,Thursday,23:40:01,2020,Spring,PrimeTime
729,10650,127,3,1,28,8,41000,123000,20s,High-Price,2020-06-20 22:28:08,Thursday,22:28:08,2020,Summer,PrimeTime
730,10119,186,3,0,26,7,41200,123600,20s,High-Price,2020-06-10 20:59:22,Sunday,20:59:22,2020,Summer,PrimeTime
731,10322,138,8,0,46,6,40000,320000,40s,High-Price,2020-04-15 22:07:39,Tuesday,22:07:39,2020,Spring,PrimeTime
732,10702,102,16,0,25,6,42300,676800,20s,High-Price,2020-06-09 23:55:48,Friday,23:55:48,2020,Summer,PrimeTime
733,10236,160,3,0,28,6,39400,118200,20s,High-Price,2020-04-24 20:08:56,Wednesday,20:08:56,2020,Spring,PrimeTime
734,10134,152,6,0,28,5,38700,232200,20s,High-Price,2020-06-25 20:19:37,Thursday,20:19:37,2020,Summer,PrimeTime
735,10235,138,2,0,29,5,40000,80000,20s,High-Price,2020-06-30 13:15:27,Wednesday,13:15:27,2020,Summer,DayTime
736,10197,360,4,0,19,6,5100,20400,10s,Low-Price,2020-04-04 23:25:56,Thursday,23:25:56,2020,Spring,PrimeTime
737,10648,244,1,1,43,6,22800,22800,40s,Medium-Price,2020-04-16 13:20:46,Saturday,13:20:46,2020,Spring,DayTime
738,10951,270,2,1,24,6,30200,60400,20s,Medium-Price,2020-04-08 20:24:44,Sunday,20:24:44,2020,Spring,PrimeTime
739,10020,254,2,1,34,5,22900,45800,30s,Medium-Price,2020-06-18 21:37:33,Friday,21:37:33,2020,Summer,PrimeTime
740,10820,122,6,0,27,7,37400,224400,20s,High-Price,2020-06-06 23:30:51,Monday,23:30:51,2020,Summer,PrimeTime
741,10935,170,29,0,35,7,38000,1102000,30s,High-Price,2020-05-25 20:43:06,Monday,20:43:06,2020,Spring,PrimeTime
742,10760,160,12,0,29,7,39400,472800,20s,High-Price,2020-06-18 21:10:28,Monday,21:10:28,2020,Summer,PrimeTime
743,10654,186,10,0,37,6,41200,412000,30s,High-Price,2020-04-17 20:37:52,Tuesday,20:37:52,2020,Spring,PrimeTime
744,10012,101,2,1,36,2,43100,86200,30s,High-Price,2020-05-21 14:34:57,Friday,14:34:57,2020,Spring,DayTime
745,10856,186,1,0,20,8,41200,41200,10s,High-Price,2020-04-11 11:27:06,Tuesday,11:27:06,2020,Spring,DayTime
746,10359,160,6,0,27,6,39400,236400,20s,High-Price,2020-06-23 23:10:45,Thursday,23:10:45,2020,Summer,PrimeTime
747,10567,190,7,0,23,5,41900,293300,20s,High-Price,2020-06-16 22:41:48,Thursday,22:41:48,2020,Summer,PrimeTime
748,10182,354,10,0,19,3,13400,134000,10s,Low-Price,2020-04-01 21:49:51,Tuesday,21:49:51,2020,Spring,PrimeTime
749,10588,138,21,0,24,3,40000,840000,20s,High-Price,2020-04-02 23:15:16,Friday,23:15:16,2020,Spring,PrimeTime
750,10297,152,9,0,22,4,38700,348300,20s,High-Price,2020-06-02 20:18:54,Tuesday,20:18:54,2020,Summer,PrimeTime
751,10608,160,6,0,22,3,39400,236400,20s,High-Price,2020-04-28 14:42:05,Thursday,14:42:05,2020,Spring,DayTime
752,10516,138,6,0,30,5,40000,240000,20s,High-Price,2020-05-25 20:38:01,Saturday,20:38:01,2020,Spring,PrimeTime
753,10504,138,1,0,21,5,40000,40000,20s,High-Price,2020-05-29 22:22:00,Wednesday,22:22:00,2020,Spring,PrimeTime
754,10702,160,9,0,25,6,39400,354600,20s,High-Price,2020-05-20 19:57:35,Thursday,19:57:35,2020,Spring,PrimeTime
755,10131,170,3,0,35,5,38000,114000,30s,High-Price,2020-06-29 11:30:30,Thursday,11:30:30,2020,Summer,DayTime
756,10968,152,5,0,27,8,38700,193500,20s,High-Price,2020-04-09 23:52:57,Tuesday,23:52:57,2020,Spring,PrimeTime
757,10259,152,1,0,30,4,38700,38700,20s,High-Price,2020-06-05 20:16:02,Wednesday,20:16:02,2020,Summer,PrimeTime
758,10282,344,6,0,18,7,12300,73800,10s,Low-Price,2020-05-03 20:26:12,Tuesday,20:26:12,2020,Spring,PrimeTime
759,10815,118,7,0,26,7,41600,291200,20s,High-Price,2020-05-04 22:43:12,Friday,22:43:12,2020,Spring,PrimeTime
760,10390,111,9,0,21,5,38400,345600,20s,High-Price,2020-04-12 21:07:04,Sunday,21:07:04,2020,Spring,PrimeTime
761,10017,154,3,0,21,6,40300,120900,20s,High-Price,2020-06-22 19:47:15,Monday,19:47:15,2020,Summer,PrimeTime
762,10115,152,4,0,24,6,38700,154800,20s,High-Price,2020-05-28 21:36:18,Saturday,21:36:18,2020,Spring,PrimeTime
763,10137,108,4,0,24,7,40100,160400,20s,High-Price,2020-04-14 21:01:14,Friday,21:01:14,2020,Spring,PrimeTime
764,10722,182,3,0,35,7,41100,123300,30s,High-Price,2020-06-29 23:29:01,Monday,23:29:01,2020,Summer,PrimeTime
765,10121,154,3,0,21,5,40300,120900,20s,High-Price,2020-04-23 20:26:21,Monday,20:26:21,2020,Spring,PrimeTime
766,10371,254,2,1,50,5,22900,45800,40s,Medium-Price,2020-05-25 22:46:37,Sunday,22:46:37,2020,Spring,PrimeTime
767,10605,154,3,0,23,3,40300,120900,20s,High-Price,2020-05-15 15:38:50,Tuesday,15:38:50,2020,Spring,DayTime
768,10591,154,5,0,27,5,40300,201500,20s,High-Price,2020-04-13 21:53:36,Friday,21:53:36,2020,Spring,PrimeTime
769,10441,122,10,0,26,10,37400,374000,20s,High-Price,2020-05-02 20:06:08,Wednesday,20:06:08,2020,Spring,PrimeTime
770,10519,165,1,0,21,5,36500,36500,20s,High-Price,2020-04-20 12:57:36,Wednesday,12:57:36,2020,Spring,DayTime
771,10590,152,25,0,41,7,38700,967500,40s,High-Price,2020-05-05 23:32:06,Saturday,23:32:06,2020,Spring,PrimeTime
772,10569,116,7,0,23,8,36600,256200,20s,High-Price,2020-04-21 11:49:01,Thursday,11:49:01,2020,Spring,DayTime
773,10989,154,4,0,30,4,40300,161200,20s,High-Price,2020-06-08 21:49:51,Saturday,21:49:51,2020,Summer,PrimeTime
774,10772,128,2,0,35,5,37500,75000,30s,High-Price,2020-04-25 22:27:32,Monday,22:27:32,2020,Spring,PrimeTime
775,10493,298,6,1,26,5,22600,135600,20s,Medium-Price,2020-06-07 21:22:57,Friday,21:22:57,2020,Summer,PrimeTime
776,10316,218,5,1,31,6,24700,123500,30s,Medium-Price,2020-05-07 22:35:07,Friday,22:35:07,2020,Spring,PrimeTime
777,10615,170,3,0,30,3,38000,114000,20s,High-Price,2020-06-15 21:00:30,Tuesday,21:00:30,2020,Summer,PrimeTime
778,10368,160,1,0,37,6,39400,39400,30s,High-Price,2020-05-13 20:44:57,Monday,20:44:57,2020,Spring,PrimeTime
779,10005,244,5,1,25,5,22800,114000,20s,Medium-Price,2020-04-22 08:18:19,Thursday,08:18:19,2020,Spring,DayTime
780,10001,238,8,1,53,3,31700,253600,50s,Medium-Price,2020-04-01 21:37:51,Monday,21:37:51,2020,Spring,PrimeTime
781,10716,138,10,0,40,3,40000,400000,30s,High-Price,2020-05-30 20:16:51,Thursday,20:16:51,2020,Spring,PrimeTime
782,10935,160,24,0,35,7,39400,945600,30s,High-Price,2020-05-31 21:16:32,Saturday,21:16:32,2020,Spring,PrimeTime
783,10135,179,4,0,21,6,41300,165200,20s,High-Price,2020-04-19 21:50:02,Wednesday,21:50:02,2020,Spring,PrimeTime
784,10884,270,10,1,10,2,30200,302000,,Medium-Price,2020-04-29 22:58:06,Monday,22:58:06,2020,Spring,PrimeTime
785,10661,286,3,1,28,7,29500,88500,20s,Medium-Price,2020-06-08 20:51:52,Friday,20:51:52,2020,Summer,PrimeTime
786,10505,182,1,0,22,6,41100,41100,20s,High-Price,2020-05-04 09:35:59,Friday,09:35:59,2020,Spring,DayTime
787,10711,182,10,0,23,5,41100,411000,20s,High-Price,2020-04-04 23:58:40,Thursday,23:58:40,2020,Spring,PrimeTime
788,10913,160,14,0,34,5,39400,551600,30s,High-Price,2020-04-23 23:53:06,Thursday,23:53:06,2020,Spring,PrimeTime
789,10833,144,3,0,27,5,40800,122400,20s,High-Price,2020-04-20 17:34:53,Thursday,17:34:53,2020,Spring,DayTime
790,10324,160,36,0,38,5,39400,1418400,30s,High-Price,2020-05-02 22:51:27,Sunday,22:51:27,2020,Spring,PrimeTime
791,10124,101,7,0,34,4,43100,301700,30s,High-Price,2020-06-05 22:31:02,Wednesday,22:31:02,2020,Summer,PrimeTime
792,10070,152,6,0,38,6,38700,232200,30s,High-Price,2020-06-09 22:20:08,Friday,22:20:08,2020,Summer,PrimeTime
793,10368,144,4,0,37,6,40800,163200,30s,High-Price,2020-05-31 06:52:17,Thursday,06:52:17,2020,Spring,DayBreak
794,10062,179,1,0,26,9,41300,41300,20s,High-Price,2020-06-19 15:20:27,Friday,15:20:27,2020,Summer,DayTime
795,10296,160,14,0,31,5,39400,551600,30s,High-Price,2020-05-09 08:21:08,Friday,08:21:08,2020,Spring,DayTime
796,10316,218,1,1,31,6,24700,24700,30s,Medium-Price,2020-06-20 21:49:07,Sunday,21:49:07,2020,Summer,PrimeTime
797,10209,101,2,0,22,5,43100,86200,20s,High-Price,2020-04-21 21:15:35,Wednesday,21:15:35,2020,Spring,PrimeTime
798,10474,160,6,0,21,6,39400,236400,20s,High-Price,2020-04-15 14:01:36,Wednesday,14:01:36,2020,Spring,DayTime
799,10506,154,6,0,28,5,40300,241800,20s,High-Price,2020-05-28 13:32:47,Thursday,13:32:47,2020,Spring,DayTime
800,10991,182,14,0,22,5,41100,575400,20s,High-Price,2020-06-21 22:03:49,Monday,22:03:49,2020,Summer,PrimeTime
801,10284,179,1,0,26,6,41300,41300,20s,High-Price,2020-07-17 21:50:47,Thursday,21:50:47,2020,Summer,PrimeTime
802,10204,170,7,0,32,6,38000,266000,30s,High-Price,2020-07-11 19:55:57,Thursday,19:55:57,2020,Summer,PrimeTime
803,10961,152,18,0,33,6,38700,696600,30s,High-Price,2020-08-10 08:50:36,Sunday,08:50:36,2020,Summer,DayTime
804,10290,194,15,0,32,6,38200,573000,30s,High-Price,2020-09-22 22:00:55,Wednesday,22:00:55,2020,Fall,PrimeTime
805,10282,308,6,0,18,7,6300,37800,10s,Low-Price,2020-07-08 22:38:42,Tuesday,22:38:42,2020,Summer,PrimeTime
806,10693,111,15,1,40,7,38400,576000,30s,High-Price,2020-07-01 23:58:22,Tuesday,23:58:22,2020,Summer,PrimeTime
807,10911,118,5,0,49,8,41600,208000,40s,High-Price,2020-07-07 23:23:48,Sunday,23:23:48,2020,Summer,PrimeTime
808,10689,127,2,0,22,7,41000,82000,20s,High-Price,2020-07-12 01:37:58,Tuesday,01:37:58,2020,Summer,DayBreak
809,10419,290,2,1,25,5,23300,46600,20s,Medium-Price,2020-07-23 20:50:55,Saturday,20:50:55,2020,Summer,PrimeTime
810,10629,160,3,0,27,5,39400,118200,20s,High-Price,2020-07-08 18:20:31,Monday,18:20:31,2020,Summer,DayTime
811,10553,111,17,0,27,6,38400,652800,20s,High-Price,2020-07-16 23:05:38,Saturday,23:05:38,2020,Summer,PrimeTime
812,10947,198,2,0,26,4,42600,85200,20s,High-Price,2020-08-29 22:23:19,Thursday,22:23:19,2020,Summer,PrimeTime
813,10703,197,6,0,32,8,42400,254400,30s,High-Price,2020-09-13 23:20:52,Monday,23:20:52,2020,Fall,PrimeTime
814,10115,179,18,0,24,6,41300,743400,20s,High-Price,2020-08-28 22:07:35,Sunday,22:07:35,2020,Summer,PrimeTime
815,10300,244,2,1,21,6,22800,45600,20s,Medium-Price,2020-08-18 21:02:31,Monday,21:02:31,2020,Summer,PrimeTime
816,10632,160,6,0,27,1,39400,236400,20s,High-Price,2020-09-17 22:18:13,Wednesday,22:18:13,2020,Fall,PrimeTime
817,10039,152,9,0,32,7,38700,348300,30s,High-Price,2020-07-17 12:38:54,Friday,12:38:54,2020,Summer,DayTime
818,10148,152,3,0,28,1,38700,116100,20s,High-Price,2020-07-05 19:12:29,Tuesday,19:12:29,2020,Summer,PrimeTime
819,10811,122,1,0,24,5,37400,37400,20s,High-Price,2020-09-04 21:24:14,Wednesday,21:24:14,2020,Fall,PrimeTime
820,10483,160,3,0,27,5,39400,118200,20s,High-Price,2020-08-12 22:40:03,Friday,22:40:03,2020,Summer,PrimeTime
821,10743,144,5,0,25,5,40800,204000,20s,High-Price,2020-08-20 23:59:34,Saturday,23:59:34,2020,Summer,PrimeTime
822,10150,260,22,1,26,4,29300,644600,20s,Medium-Price,2020-08-11 22:48:27,Sunday,22:48:27,2020,Summer,PrimeTime
823,10917,152,4,0,35,5,38700,154800,30s,High-Price,2020-09-12 20:50:28,Wednesday,20:50:28,2020,Fall,PrimeTime
824,10347,152,5,0,30,5,38700,193500,20s,High-Price,2020-07-17 23:43:03,Friday,23:43:03,2020,Summer,PrimeTime
825,10420,238,3,1,18,8,31700,95100,10s,Medium-Price,2020-08-03 22:54:53,Sunday,22:54:53,2020,Summer,PrimeTime
826,10924,138,8,0,33,6,40000,320000,30s,High-Price,2020-07-14 22:33:06,Wednesday,22:33:06,2020,Summer,PrimeTime
827,10644,394,15,0,11,5,8800,132000,10s,Low-Price,2020-08-28 14:02:24,Wednesday,14:02:24,2020,Summer,DayTime
828,10986,170,17,0,21,8,38000,646000,20s,High-Price,2020-08-13 18:34:16,Monday,18:34:16,2020,Summer,DayTime
829,10893,152,4,0,25,8,38700,154800,20s,High-Price,2020-07-15 22:02:32,Thursday,22:02:32,2020,Summer,PrimeTime
830,10392,152,3,0,61,5,38700,116100,60s+,High-Price,2020-09-08 15:26:38,Saturday,15:26:38,2020,Fall,DayTime
831,10261,108,8,0,25,6,40100,320800,20s,High-Price,2020-09-19 20:16:13,Monday,20:16:13,2020,Fall,PrimeTime
832,10517,252,5,1,28,6,26500,132500,20s,Medium-Price,2020-09-11 20:13:30,Monday,20:13:30,2020,Fall,PrimeTime
833,10054,108,6,0,32,6,40100,240600,30s,High-Price,2020-08-13 22:43:45,Sunday,22:43:45,2020,Summer,PrimeTime
834,10394,144,22,0,32,7,40800,897600,30s,High-Price,2020-09-06 22:58:48,Thursday,22:58:48,2020,Fall,PrimeTime
835,10965,160,12,0,40,3,39400,472800,30s,High-Price,2020-08-31 23:14:53,Wednesday,23:14:53,2020,Summer,PrimeTime
836,10674,111,5,0,42,5,38400,192000,40s,High-Price,2020-08-05 22:07:05,Tuesday,22:07:05,2020,Summer,PrimeTime
837,10946,362,13,0,11,6,10300,133900,10s,Low-Price,2020-09-20 23:34:05,Wednesday,23:34:05,2020,Fall,PrimeTime
838,10715,152,4,0,27,6,38700,154800,20s,High-Price,2020-09-24 23:44:11,Saturday,23:44:11,2020,Fall,PrimeTime
839,10920,138,2,0,32,5,40000,80000,30s,High-Price,2020-08-10 21:35:03,Sunday,21:35:03,2020,Summer,PrimeTime
840,10954,252,11,1,24,6,26500,291500,20s,Medium-Price,2020-09-24 19:39:42,Saturday,19:39:42,2020,Fall,PrimeTime
841,10753,260,6,1,22,5,29300,175800,20s,Medium-Price,2020-08-12 22:47:04,Wednesday,22:47:04,2020,Summer,PrimeTime
842,10993,160,1,0,25,5,39400,39400,20s,High-Price,2020-08-07 11:57:14,Wednesday,11:57:14,2020,Summer,DayTime
843,10846,190,10,0,38,4,41900,419000,30s,High-Price,2020-08-16 20:21:05,Monday,20:21:05,2020,Summer,PrimeTime
844,10406,138,24,0,26,4,40000,960000,20s,High-Price,2020-08-30 20:39:39,Tuesday,20:39:39,2020,Summer,PrimeTime
845,10093,360,16,0,19,9,5100,81600,10s,Low-Price,2020-09-13 13:37:04,Sunday,13:37:04,2020,Fall,DayTime
846,10024,127,1,1,17,4,41000,41000,10s,High-Price,2020-07-19 23:17:27,Sunday,23:17:27,2020,Summer,PrimeTime
847,10113,179,5,0,28,5,41300,206500,20s,High-Price,2020-07-03 20:37:58,Saturday,20:37:58,2020,Summer,PrimeTime
848,10390,160,17,0,21,5,39400,669800,20s,High-Price,2020-07-12 15:32:50,Thursday,15:32:50,2020,Summer,DayTime
849,10958,138,14,0,39,6,40000,560000,30s,High-Price,2020-09-19 22:36:54,Friday,22:36:54,2020,Fall,PrimeTime
850,10003,154,5,0,30,5,40300,201500,20s,High-Price,2020-08-04 17:16:46,Monday,17:16:46,2020,Summer,DayTime
851,10257,160,5,0,25,6,39400,197000,20s,High-Price,2020-08-01 23:43:53,Friday,23:43:53,2020,Summer,PrimeTime
852,10778,105,5,1,35,5,42200,211000,30s,High-Price,2020-08-29 20:26:51,Tuesday,20:26:51,2020,Summer,PrimeTime
853,10840,122,6,0,29,4,37400,224400,20s,High-Price,2020-08-22 23:12:04,Friday,23:12:04,2020,Summer,PrimeTime
854,10926,160,4,0,27,9,39400,157600,20s,High-Price,2020-09-06 22:54:03,Sunday,22:54:03,2020,Fall,PrimeTime
855,10150,252,3,1,26,4,26500,79500,20s,Medium-Price,2020-08-19 20:09:35,Wednesday,20:09:35,2020,Summer,PrimeTime
856,10465,144,14,0,33,5,40800,571200,30s,High-Price,2020-08-17 20:09:24,Thursday,20:09:24,2020,Summer,PrimeTime
857,10591,101,5,0,27,5,43100,215500,20s,High-Price,2020-08-06 20:58:48,Monday,20:58:48,2020,Summer,PrimeTime
858,10980,111,2,1,19,6,38400,76800,10s,High-Price,2020-09-07 23:43:57,Tuesday,23:43:57,2020,Fall,PrimeTime
859,10550,218,5,1,25,5,24700,123500,20s,Medium-Price,2020-09-26 20:48:14,Monday,20:48:14,2020,Fall,PrimeTime
860,10603,198,4,0,24,3,42600,170400,20s,High-Price,2020-07-04 23:10:16,Thursday,23:10:16,2020,Summer,PrimeTime
861,10077,160,1,0,21,5,39400,39400,20s,High-Price,2020-09-23 07:14:23,Friday,07:14:23,2020,Fall,DayBreak
862,10336,186,10,0,34,4,41200,412000,30s,High-Price,2020-07-09 21:59:01,Friday,21:59:01,2020,Summer,PrimeTime
863,10724,154,13,0,42,5,40300,523900,40s,High-Price,2020-07-10 23:25:23,Friday,23:25:23,2020,Summer,PrimeTime
864,10147,152,19,0,30,7,38700,735300,20s,High-Price,2020-07-09 23:31:35,Saturday,23:31:35,2020,Summer,PrimeTime
865,10491,144,2,0,26,5,40800,81600,20s,High-Price,2020-08-16 20:08:38,Friday,20:08:38,2020,Summer,PrimeTime
866,10579,128,4,0,25,6,37500,150000,20s,High-Price,2020-08-22 14:13:48,Friday,14:13:48,2020,Summer,DayTime
867,10785,144,6,0,27,1,40800,244800,20s,High-Price,2020-09-04 19:34:54,Tuesday,19:34:54,2020,Fall,PrimeTime
868,10332,152,3,0,20,5,38700,116100,10s,High-Price,2020-07-30 14:28:48,Friday,14:28:48,2020,Summer,DayTime
869,10996,244,3,1,24,2,22800,68400,20s,Medium-Price,2020-08-25 23:48:00,Sunday,23:48:00,2020,Summer,PrimeTime
870,10522,260,1,1,33,5,29300,29300,30s,Medium-Price,2020-07-26 22:24:48,Tuesday,22:24:48,2020,Summer,PrimeTime
871,10378,111,21,1,36,2,38400,806400,30s,High-Price,2020-09-07 23:30:28,Monday,23:30:28,2020,Fall,PrimeTime
872,10330,105,4,1,30,4,42200,168800,20s,High-Price,2020-08-10 21:17:37,Saturday,21:17:37,2020,Summer,PrimeTime
873,10799,179,15,0,31,7,41300,619500,30s,High-Price,2020-08-22 22:24:42,Friday,22:24:42,2020,Summer,PrimeTime
874,10023,344,5,0,19,5,12300,61500,10s,Low-Price,2020-07-15 23:13:06,Friday,23:13:06,2020,Summer,PrimeTime
875,10619,160,12,0,20,8,39400,472800,10s,High-Price,2020-08-16 20:31:23,Wednesday,20:31:23,2020,Summer,PrimeTime
876,10277,198,5,0,30,8,42600,213000,20s,High-Price,2020-07-14 20:22:04,Wednesday,20:22:04,2020,Summer,PrimeTime
877,10618,154,4,0,43,3,40300,161200,40s,High-Price,2020-07-12 08:06:45,Monday,08:06:45,2020,Summer,DayTime
878,10468,254,7,1,28,5,22900,160300,20s,Medium-Price,2020-09-04 23:38:33,Thursday,23:38:33,2020,Fall,PrimeTime
879,10325,286,5,1,27,3,29500,147500,20s,Medium-Price,2020-09-11 18:25:28,Wednesday,18:25:28,2020,Fall,DayTime
880,10367,152,7,0,36,2,38700,270900,30s,High-Price,2020-07-05 23:11:08,Tuesday,23:11:08,2020,Summer,PrimeTime
881,10080,197,23,0,48,8,42400,975200,40s,High-Price,2020-08-29 20:14:02,Sunday,20:14:02,2020,Summer,PrimeTime
882,10418,160,14,0,28,5,39400,551600,20s,High-Price,2020-09-02 19:23:20,Tuesday,19:23:20,2020,Fall,PrimeTime
883,10961,182,1,0,33,6,41100,41100,30s,High-Price,2020-08-30 22:43:56,Friday,22:43:56,2020,Summer,PrimeTime
884,10880,152,35,0,24,6,38700,1354500,20s,High-Price,2020-08-13 23:10:28,Wednesday,23:10:28,2020,Summer,PrimeTime
885,10912,270,7,1,59,4,30200,211400,50s,Medium-Price,2020-09-24 21:58:04,Wednesday,21:58:04,2020,Fall,PrimeTime
886,10334,152,24,0,29,7,38700,928800,20s,High-Price,2020-09-06 22:49:16,Tuesday,22:49:16,2020,Fall,PrimeTime
887,10906,260,9,1,40,6,29300,263700,30s,Medium-Price,2020-07-05 13:41:58,Thursday,13:41:58,2020,Summer,DayTime
888,10050,154,5,0,33,5,40300,201500,30s,High-Price,2020-09-12 15:06:44,Wednesday,15:06:44,2020,Fall,DayTime
889,10747,127,11,1,23,6,41000,451000,20s,High-Price,2020-08-19 22:40:26,Tuesday,22:40:26,2020,Summer,PrimeTime
890,10139,318,8,0,16,5,17300,138400,10s,Low-Price,2020-08-29 18:04:33,Monday,18:04:33,2020,Summer,DayTime
891,10370,252,2,1,24,5,26500,53000,20s,Medium-Price,2020-08-28 20:22:50,Friday,20:22:50,2020,Summer,PrimeTime
892,10616,270,16,1,25,5,30200,483200,20s,Medium-Price,2020-09-04 19:50:51,Monday,19:50:51,2020,Fall,PrimeTime
893,10547,108,2,0,43,4,40100,80200,40s,High-Price,2020-08-30 20:17:13,Saturday,20:17:13,2020,Summer,PrimeTime
894,10936,111,7,1,17,5,38400,268800,10s,High-Price,2020-07-01 13:11:53,Sunday,13:11:53,2020,Summer,DayTime
895,10945,238,7,1,20,10,31700,221900,10s,Medium-Price,2020-08-24 23:37:14,Thursday,23:37:14,2020,Summer,PrimeTime
896,10301,154,1,0,26,2,40300,40300,20s,High-Price,2020-08-09 20:53:33,Tuesday,20:53:33,2020,Summer,PrimeTime
897,10749,165,3,0,26,7,36500,109500,20s,High-Price,2020-08-22 23:46:18,Friday,23:46:18,2020,Summer,PrimeTime
898,10619,154,1,0,20,8,40300,40300,10s,High-Price,2020-07-25 22:15:44,Wednesday,22:15:44,2020,Summer,PrimeTime
899,10258,144,3,0,28,5,40800,122400,20s,High-Price,2020-07-19 21:25:14,Monday,21:25:14,2020,Summer,PrimeTime
900,10969,238,2,1,24,7,31700,63400,20s,Medium-Price,2020-08-30 16:57:51,Thursday,16:57:51,2020,Summer,DayTime
901,10257,134,7,0,25,6,37100,259700,20s,High-Price,2020-07-07 22:48:15,Friday,22:48:15,2020,Summer,PrimeTime
902,10140,260,2,1,24,9,29300,58600,20s,Medium-Price,2020-08-31 09:07:07,Monday,09:07:07,2020,Summer,DayTime
903,10923,138,7,0,26,9,40000,280000,20s,High-Price,2020-09-16 22:22:54,Saturday,22:22:54,2020,Fall,PrimeTime
904,10479,105,3,1,24,5,42200,126600,20s,High-Price,2020-08-16 20:00:19,Wednesday,20:00:19,2020,Summer,PrimeTime
905,10876,160,21,0,41,6,39400,827400,40s,High-Price,2020-07-03 21:45:28,Saturday,21:45:28,2020,Summer,PrimeTime
